"","LeftMouse1_x","LeftMouse1_y","Time","Time_normalized","Time_normalized_seconds"
"666",0,0,154187412,10374000,10.374
"667",0,3,154203012,10389600,10.3896
"668",0,1,154218612,10405200,10.4052
"669",0,0,154234212,10420800,10.4208
"670",0,0,154249812,10436400,10.4364
"671",0,2,154265412,10452000,10.452
"672",0,1,154281012,10467600,10.4676
"673",0,0,154296612,10483200,10.4832
"674",0,0,154312212,10498800,10.4988
"675",0,2,154327812,10514400,10.5144
"676",0,1,154343412,10530000,10.53
"677",0,0,154359012,10545600,10.5456
"678",0,3,154374612,10561200,10.5612
"679",0,0,154390212,10576800,10.5768
"680",0,1,154405812,10592400,10.5924
"681",0,0,154421412,10608000,10.608
"682",0,2,154437012,10623600,10.6236
"683",0,1,154452612,10639200,10.6392
"684",0,0,154468212,10654800,10.6548
"685",0,0,154483812,10670400,10.6704
"686",0,2,154499412,10686000,10.686
"687",0,0,154515012,10701600,10.7016
"688",1,0,154530612,10717200,10.7172
"689",0,0,154546212,10732800,10.7328
"690",0,1,154561812,10748400,10.7484
"691",0,0,154577412,10764000,10.764
"692",0,0,154593012,10779600,10.7796
"693",0,0,154608612,10795200,10.7952
"694",0,0,154624212,10810800,10.8108
"695",0,3,154639812,10826400,10.8264
"696",0,0,154655412,10842000,10.842
"697",0,2,154671012,10857600,10.8576
"698",0,1,154686612,10873200,10.8732
"699",0,0,154702212,10888800,10.8888
"700",0,0,154717812,10904400,10.9044
"701",0,4,154733412,10920000,10.92
