"","RightMouse2_x","RightMouse2_y","Time","Time_normalized","Time_normalized_seconds"
"351",0,0,153738132,5460000,5.46
"352",0,0,153753732,5475600,5.4756
"353",0,0,153769332,5491200,5.4912
"354",0,0,153784932,5506800,5.5068
"355",0,0,153800532,5522400,5.5224
"356",0,0,153816132,5538000,5.538
"357",0,0,153831732,5553600,5.5536
"358",0,0,153847332,5569200,5.5692
"359",0,0,153862932,5584800,5.5848
"360",0,0,153878532,5600400,5.6004
"361",0,0,153894132,5616000,5.616
"362",0,0,153909732,5631600,5.6316
"363",0,0,153925332,5647200,5.6472
"364",0,0,153940932,5662800,5.6628
"365",0,0,153956532,5678400,5.6784
"366",0,0,153972132,5694000,5.694
"367",0,0,153987732,5709600,5.7096
"368",0,0,154003332,5725200,5.7252
"369",0,0,154018932,5740800,5.7408
"370",0,0,154034532,5756400,5.7564
"371",0,0,154050132,5772000,5.772
"372",0,0,154065732,5787600,5.7876
"373",0,0,154081332,5803200,5.8032
"374",0,0,154096932,5818800,5.8188
"375",0,0,154112532,5834400,5.8344
"376",0,0,154128132,5850000,5.85
"377",0,0,154143732,5865600,5.8656
"378",0,0,154159332,5881200,5.8812
"379",0,0,154174932,5896800,5.8968
"380",0,0,154190532,5912400,5.9124
"381",0,0,154206132,5928000,5.928
"382",0,0,154221732,5943600,5.9436
"383",0,0,154237332,5959200,5.9592
"384",0,0,154252932,5974800,5.9748
"385",0,0,154268532,5990400,5.9904
"386",0,0,154284132,6006000,6.006
"387",0,0,154299732,6021600,6.0216
"388",0,0,154315332,6037200,6.0372
"389",0,0,154330932,6052800,6.0528
"390",0,0,154346532,6068400,6.0684
"391",0,0,154362132,6084000,6.084
"392",0,0,154377732,6099600,6.0996
"393",0,0,154393332,6115200,6.1152
"394",0,0,154408932,6130800,6.1308
"395",0,0,154424532,6146400,6.1464
"396",0,0,154440132,6162000,6.162
"397",0,0,154455732,6177600,6.1776
"398",0,0,154471332,6193200,6.1932
"399",0,0,154486932,6208800,6.2088
"400",0,0,154502532,6224400,6.2244
"401",0,0,154518132,6240000,6.24
"402",0,0,154533732,6255600,6.2556
"403",0,0,154549332,6271200,6.2712
"404",0,0,154564932,6286800,6.2868
"405",0,0,154580532,6302400,6.3024
"406",0,0,154596132,6318000,6.318
"407",0,3,154611732,6333600,6.3336
"408",0,1,154627332,6349200,6.3492
"409",0,0,154642932,6364800,6.3648
